campaign,backend,clients,family,fanout,group,leaf_bits,partitions,queries_per_client,row_bytes,rows,seed,repeats,verified_answers,service_cpu_ms,service_min_ms,service_max_ms,server_client_setup_ms,global_publish_build_cpu_ms,external_canonical_fixture_cpu_ms,logical_index_bytes,metadata_state_bytes,client_setup_cpu_ms,client_online_cpu_ms,complete_client_process_cpu_ms,setup_download_bytes,query_upload_bytes,query_download_bytes,p50_first_answer_wall_ms,p95_first_answer_wall_ms,max_client_rss_bytes,rss_qualified,budget_failures,median_private_reads,projected_G1_cpu_ms,projected_G16_cpu_ms,projected_G256_cpu_ms,projected_G4096_cpu_ms,block,distribution,field_bits,key_layout,canonical_file,verifier,finite_d,finite_m
pir-cold-rss-qualification-v1,singlepass,4,json-tags,2,2,8,4,1,32,1024,1,1,4,22.274539499999992,22.274539499999992,22.274539499999992,21.346670749999998,38.61739100000004,0,463360,156872,14.9137265,0.7891375,78.32749999999999,960371,604,15928,208.9360475,210.9274,31166464,True,,5.0,60.89193050000003,24.688126437499996,22.42538868359374,22.283967573974603,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,binary-tags,2,4,8,4,1,32,1024,1,1,4,0.7456912499999995,0.7456912499999995,0.7456912499999995,0.10643325,16.615605000000002,0,200704,72,6.566927,0.561566,69.475,98,2376,3963,181.11125750000002,189.252242,29487104,True,,4.0,17.361296250000002,1.7841665624999996,0.8105959570312495,0.7497477941894526,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,json-tags,2,4,8,4,1,32,1024,1,1,4,0.8463947500000002,0.8463947500000002,0.8463947500000002,0.14002599999999998,27.144839,0,367616,72,6.8545205,0.5871085,71.144,98,2376,6571,184.4764865,190.216631,29491200,True,,4.0,27.991233750000003,2.5429471875000003,0.9524292773437502,0.8530219079589846,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,binary-tags,2,4,8,4,1,32,1024,1,1,4,10.915685000000002,10.915685000000002,10.915685000000002,10.1282565,16.17613399999999,0,200704,66632,10.004398,0.617444,71.73649999999999,414909,480,13699,190.8647345,196.933514,30597120,True,,4.0,27.091818999999994,11.926693375000001,10.978873023437501,10.919634251464846,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,json-tags,2,4,8,4,1,32,1024,1,1,4,19.062378749999993,19.062378749999993,19.062378749999993,18.1054765,26.938470000000024,0,367616,108360,11.705964999999999,0.7178365,74.6475,748734,479,24131,203.168633,208.527286,31670272,True,,4.0,46.00084875000002,20.746033124999997,19.167607148437494,19.068955524902336,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,binary-tags,2,16,8,4,1,32,1024,1,1,4,0.54737725,0.54737725,0.54737725,0.130155,9.62175,0,100352,72,6.668554,0.31788150000000004,68.39999999999999,98,292,6685,177.3409135,178.036629,29437952,True,,2.0,10.16912725,1.1487366250000002,0.5849622109375,0.5497263100585937,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,json-tags,2,16,8,4,1,32,1024,1,1,4,0.7176842499999999,0.7176842499999999,0.7176842499999999,0.14958875,14.631110999999997,0,181632,73,6.655383499999999,0.3386045,68.64,99,292,11763,176.1566825,188.164482,29483008,True,,2.0,15.348795249999997,1.6321286874999998,0.7748370273437499,0.7212562985839843,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,binary-tags,2,16,8,4,1,32,1024,1,1,4,5.636644250000001,5.636644250000001,5.636644250000001,4.815008250000001,9.917055999999995,0,100352,27208,8.5533755,0.42058799999999996,76.146,202557,221,25665,200.577796,217.132681,29978624,True,,2.0,15.553700249999995,6.25646025,5.675382750000001,5.63906540625,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,json-tags,2,16,8,4,1,32,1024,1,1,4,9.125127999999998,9.125127999999998,9.125127999999998,7.965218,15.013008000000006,0,181632,47529,8.916942500000001,0.445789,71.37299999999999,365119,220,45986,191.16357349999998,196.255852,30453760,True,,2.0,24.138136000000003,10.063441,9.183772562499998,9.128793285156249,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,binary-tags,2,2,8,4,1,96,1024,1,1,4,1.1139202500000005,1.1139202500000005,1.1139202500000005,0.14608225,39.694789,0,578560,72,7.206887999999999,0.7835835,71.5195,98,6810,5560,190.18276300000002,211.536141,29487104,True,,5.0,40.80870925,3.5948445625000005,1.2689780195312506,1.1236113605957037,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,json-tags,2,2,8,4,1,96,1024,1,1,4,1.336203250000005,1.336203250000005,1.336203250000005,0.1218045,66.84256299999997,0,1118720,72,7.0316065,0.7432945,72.24849999999999,98,6810,9779,190.8811335,196.353544,29491200,True,,5.0,68.17876624999998,5.513863437500003,1.5973070117187549,1.3525222351074269,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,binary-tags,2,2,8,4,1,96,1024,1,1,4,28.808274000000008,28.808274000000008,28.808274000000008,27.755357499999995,36.51978399999996,0,578560,185672,16.026798,0.822301,80.5815,1190776,608,19533,221.213784,239.085056,31612928,True,,5.0,65.32805799999997,31.090760500000005,28.950929406250008,28.817189962890634,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,json-tags,2,2,8,4,1,96,1024,1,1,4,54.858017750000016,54.858017750000016,54.858017750000016,53.51784575000001,80.27633099999991,0,1118720,320712,21.5845635,0.8739825,89.48899999999999,2271095,602,36412,266.5670635,270.641742,33992704,True,,5.0,135.13434874999993,59.87528843750001,55.17159716796876,54.87761646362306,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,binary-tags,2,4,8,4,1,96,1024,1,1,4,0.9406122500000011,0.9406122500000011,0.9406122500000011,0.160058,27.301813999999993,0,462848,72,6.8780275,0.5812470000000001,71.4975,98,2376,8058,187.350036,189.600262,29544448,True,,4.0,28.242426249999994,2.6469756250000005,1.047259960937501,0.9472777319335949,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,json-tags,2,4,8,4,1,96,1024,1,1,4,1.2049367500000008,1.2049367500000008,1.2049367500000008,0.1329775,49.495422,0,891904,72,6.528069,0.6095595,68.0205,98,2376,14767,178.89383,181.881579,29450240,True,,4.0,50.70035875,4.298400625000001,1.3982782421875009,1.2170205932617195,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,binary-tags,2,4,8,4,1,96,1024,1,1,4,22.174039749999988,22.174039749999988,22.174039749999988,21.011833749999997,26.282813000000047,0,462848,132168,11.910028,0.7009460000000001,72.88149999999999,939198,476,30084,201.94268449999998,203.6054,32378880,True,,4.0,48.45685275000004,23.81671556249999,22.276706988281237,22.180456452392566,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,json-tags,2,4,8,4,1,96,1024,1,1,4,44.65080775000001,44.65080775000001,44.65080775000001,42.99998775,45.42020199999996,0,891904,239432,15.1940135,0.757861,77.20099999999998,1797311,482,56906,229.49781000000002,235.383281,34947072,True,,4.0,90.07100974999997,47.489570375000014,44.82823041406251,44.66189666650392,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,binary-tags,2,16,8,4,1,96,1024,1,1,4,0.7659012500000002,0.7659012500000002,0.7659012500000002,0.142022,15.118091999999995,0,231424,73,6.6655775,0.34518899999999997,68.7315,99,292,14876,179.3176905,181.362346,29487104,True,,2.0,15.883993249999996,1.710782,0.8249562968750002,0.7695921904296877,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,json-tags,2,16,8,4,1,96,1024,1,1,4,0.9969717500000002,0.9969717500000002,0.9969717500000002,0.1190165,24.386331,0,443776,73,6.649661500000001,0.3800525,68.71000000000001,99,292,28148,179.97699749999998,181.570898,29487104,True,,2.0,25.38330275,2.5211174375,1.09223085546875,1.002925444091797,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,binary-tags,2,16,8,4,1,96,1024,1,1,4,11.328043499999998,11.328043499999998,11.328043499999998,9.8208685,14.830055000000016,0,231424,59977,8.617199,0.445193,71.315,464702,220,58434,191.0949015,193.958199,30699520,True,,2.0,26.158098500000015,12.254921937499999,11.385973402343748,11.331664118896482,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,json-tags,2,16,8,4,1,96,1024,1,1,4,20.215753999999993,20.215753999999993,20.215753999999993,17.79491575,23.78513300000003,0,443776,113065,10.1509815,0.5863275,72.0015,889407,220,111519,199.64109150000002,201.923335,31948800,True,,2.0,44.00088700000002,21.702324812499995,20.308664675781245,20.22156091723632,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,binary-tags,2,2,8,4,1,32,16384,1,1,4,7.663692000000003,7.663692000000003,7.663692000000003,0.135743,436.50919799999997,0,5619712,72,6.589272,1.6866555,69.49549999999999,98,201278,4219,187.3741725,188.307498,29573120,True,,7.0,444.17289,34.945516875,9.368806054687504,7.7702616284179715,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,json-tags,2,2,8,4,1,32,16384,1,1,4,12.060717999999955,12.060717999999955,12.060717999999955,0.1399955,784.9753840000002,0,10608640,73,6.6311425,1.8181155,69.0025,99,201278,6650,192.16319049999998,197.428951,29605888,True,,7.0,797.0361020000001,61.12167949999997,15.127028093749956,12.25236238085933,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,binary-tags,2,2,8,4,1,32,16384,1,1,4,292.92198699999983,292.92198699999983,292.92198699999983,291.8005409999998,441.5025720000008,0,5619712,2322504,135.460507,1.010708,196.84499999999997,11990279,960,13048,572.791176,576.441367,33116160,True,,7.0,734.4245590000006,320.5158977499999,294.6466064218748,293.029775713867,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,json-tags,2,2,8,4,1,32,16384,1,1,4,474.85484975,474.85484975,474.85484975,473.50132025,758.4996449999994,0,10608640,3569737,186.7393245,1.0879789999999998,249.055,21968193,958,22797,788.8429025,795.705729,36249600,True,,7.0,1233.3544947499995,522.2610775625,477.8177389882813,475.0400303273926,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,binary-tags,2,4,8,4,1,32,16384,1,1,4,2.00715224999999,2.00715224999999,2.00715224999999,0.140091,209.28910000000002,0,3211264,73,6.6336515,0.65811,68.27349999999998,99,33096,3974,179.626798,185.299887,29491200,True,,4.0,211.29625225,15.087720999999991,2.82468779687499,2.0582482216796776,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,json-tags,2,4,8,4,1,32,16384,1,1,4,3.042624500000004,3.042624500000004,3.042624500000004,0.132011,383.913871,0,6045696,73,6.570333,0.6963665,68.5315,99,33096,6741,180.8632735,181.50593,29433856,True,,4.0,386.95649549999996,27.0372414375,4.542288058593754,3.1363534724121136,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,binary-tags,2,4,8,4,1,32,16384,1,1,4,155.63846875000002,155.63846875000002,155.63846875000002,154.81192199999998,219.9453689999999,0,3211264,1065033,57.456794,0.6359805,121.18549999999999,6637105,521,13714,374.4476555,379.698756,32288768,True,,4.0,375.58383774999993,169.38505431250002,156.49763034765627,155.69216634985352,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,json-tags,2,4,8,4,1,32,16384,1,1,4,286.1098647499998,286.1098647499998,286.1098647499998,285.1557872499999,386.5198010000008,0,6045696,1773641,81.976099,0.6711845000000001,143.868,12305997,521,24798,520.6535985,522.035972,34963456,True,,4.0,672.6296657500006,310.26735231249984,287.6197077226561,286.2042299357908,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,binary-tags,2,16,8,4,1,32,16384,1,1,4,1.3956329999999957,1.3956329999999957,1.3956329999999957,0.13799675,144.14290400000002,0,2408448,74,6.6876405,0.470295,69.0465,100,4854,10036,181.01423649999998,183.30749,29466624,True,,3.0,145.53853700000002,10.404564499999996,1.9586912187499959,1.4308241386718707,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,json-tags,2,16,8,4,1,32,16384,1,1,4,1.9703840000000035,1.9703840000000035,1.9703840000000035,0.12109825,259.79555999999997,0,4512768,75,6.801755,0.508302,68.20400000000001,101,4854,18255,179.7266705,181.603482,29487104,True,,3.0,261.765944,18.2076065,2.9852104062500033,2.0338106503906284,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,binary-tags,2,16,8,4,1,32,16384,1,1,4,118.24928624999998,118.24928624999998,118.24928624999998,116.98908599999997,146.135307,0,2408448,651338,29.133498000000003,0.5816345,90.21600000000001,4857212,364,38510,310.5856275,317.196557,35991552,True,,3.0,264.38459324999997,127.38274293749998,118.82012729296873,118.28496381518553,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,json-tags,2,16,8,4,1,32,16384,1,1,4,197.85650375,197.85650375,197.85650375,196.0040305,262.19427199999984,0,4512768,1177419,42.7272255,0.7110595,107.18449999999999,9065854,364,71388,411.976864,413.163996,41541632,True,,3.0,460.05077574999984,214.24364574999998,198.880700125,197.9205160234375,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,binary-tags,2,2,8,4,1,96,16384,1,1,4,15.713012999999982,15.713012999999982,15.713012999999982,0.16445125,757.4890870000002,0,12959744,73,6.6146329999999995,1.6108945000000001,70.44749999999999,99,201278,7796,198.342409,201.663059,29552640,True,,7.0,773.2021000000001,63.05608093749999,18.671954746093732,15.897946859130842,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,json-tags,2,2,8,4,1,96,16384,1,1,4,27.885805999999967,27.885805999999967,27.885805999999967,0.122155,1531.8723490000002,0,25288704,73,6.5238005,1.7543380000000002,68.744,99,201278,13826,206.73026099999998,208.983103,29536256,True,,7.0,1559.7581550000002,123.62782781249999,33.869682363281214,28.259798272705044,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,binary-tags,2,2,8,4,1,96,16384,1,1,4,609.5141360000003,609.5141360000003,609.5141360000003,608.0046820000001,728.2757019999985,0,12959744,4157513,189.3138175,1.045857,252.11899999999997,26670404,957,27385,923.2152265,979.631259,35315712,True,,7.0,1337.7898379999988,655.0313673750003,612.3589629609378,609.691937685059,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,json-tags,2,2,8,4,1,96,16384,1,1,4,1186.8308447499985,1186.8308447499985,1186.8308447499985,1184.8280087499986,1445.988530000006,0,25288704,7239753,303.7033275,1.14846,366.615,51328391,952,51473,1586.700133,1587.047559,42336256,True,,7.0,2632.8193747500045,1277.2051278749989,1192.4792374453111,1187.1838692934555,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,binary-tags,2,4,8,4,1,96,16384,1,1,4,4.200931500000011,4.200931500000011,4.200931500000011,0.10706925,376.91637499999996,0,7405568,73,6.5374265000000005,0.7004630000000001,68.51,99,33096,8076,185.06440550000002,186.159881,29552640,True,,4.0,381.1173065,27.758204937500008,5.673261089843761,4.2929520993652455,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,json-tags,2,4,8,4,1,96,16384,1,1,4,6.548498250000044,6.548498250000044,6.548498250000044,0.12843925,713.1085849999998,0,14434304,73,6.832613,0.8073545,69.793,99,33096,14936,189.2813485,196.586635,29462528,True,,4.0,719.6570832499999,51.117784812500034,9.334078660156294,6.722597025634809,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,binary-tags,2,4,8,4,1,96,16384,1,1,4,366.09441325000023,366.09441325000023,366.09441325000023,364.96408075000005,382.90129899999897,0,7405568,2113609,85.1565495,0.6658945000000001,145.18749999999997,15025759,521,30103,607.113294,614.749144,35815424,True,,4.0,748.9957122499992,390.0257444375002,367.590121449219,366.1878950124514,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,json-tags,2,4,8,4,1,96,16384,1,1,4,659.5400764999998,659.5400764999998,659.5400764999998,657.8145707499998,743.0931140000002,0,14434304,3870793,142.36846500000001,0.825372,204.5485,29083216,523,57567,940.4707385,942.506097,41021440,True,,4.0,1402.6331905000002,705.9833961249999,662.4427839765623,659.7214957172849,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,binary-tags,2,16,8,4,1,96,16384,1,1,4,2.4193944999999974,2.4193944999999974,2.4193944999999974,0.12437175,275.438922,0,5554176,75,6.9494185,0.5210945,70.53899999999999,101,4854,22325,192.942368,203.537417,29470720,True,,3.0,277.8583165,19.634327125,3.4953277890624976,2.4866403305664035,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,json-tags,2,16,8,4,1,96,16384,1,1,4,3.990042250000007,3.990042250000007,3.990042250000007,0.11413025,528.72415,0,10804224,75,6.5607615,0.6020165,69.13499999999999,101,4854,42834,185.9248215,188.829922,29503488,True,,3.0,532.71419225,37.03530162500001,6.055370960937507,4.1191252944336005,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,binary-tags,2,16,8,4,1,96,16384,1,1,4,256.9566365,256.9566365,256.9566365,254.730158,277.181249,0,5554176,1437771,48.242018,0.7048675,110.4875,11148668,364,87662,474.30535,482.193968,44097536,True,,3.0,534.1378855,274.2804645625,258.03937575390626,257.0243077033691,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,json-tags,2,16,8,4,1,96,16384,1,1,4,463.8151224999998,463.8151224999998,463.8151224999998,460.06395249999986,530.6508810000007,0,10804224,2750283,87.896026,1.0039845,150.4935,21648783,365,169700,716.2532905,719.096944,57778176,True,,3.0,994.4660035000005,496.98080256249983,465.88797750390603,463.94467593774397,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,binary-tags,2,2,8,4,1,32,65536,1,1,4,39.10305475000011,39.10305475000011,39.10305475000011,0.1681155,1984.0974649999996,0,22478848,73,8.5612405,5.2015475,94.35149999999999,99,803390,4222,267.6206595,270.332623,29798400,True,,7.0,2023.2005197499998,163.1091463125001,46.85343547265636,39.58745354516613,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,json-tags,2,2,8,4,1,32,65536,1,1,4,59.041062499999995,59.041062499999995,59.041062499999995,0.160489,3554.7923920000003,0,42434560,74,6.7606625000000005,4.4976005,73.72649999999999,100,803390,6652,247.6618865,249.99738,29720576,True,,7.0,3613.8334545000002,281.215587,72.92697028125,59.90893173632812,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,binary-tags,2,2,8,4,1,32,65536,1,1,4,1177.2427682499974,1177.2427682499974,1177.2427682499974,1176.0482769999974,1852.7763620000114,0,22478848,9289801,504.15434400000004,1.039114,569.126,47961157,989,13077,1758.5564915,1768.510413,41443328,True,,7.0,3030.019130250009,1293.0412908749981,1184.48017591406,1177.6951062290013,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,binary-tags,2,4,8,4,1,32,65536,1,1,4,20.323304500000045,20.323304500000045,20.323304500000045,0.11954999999999999,1333.1610219999998,0,19267584,74,6.716905499999999,1.9501565,70.0555,100,295404,5974,201.75750499999998,208.19596,29609984,True,,6.0,1353.4843264999997,103.64586837500003,25.530964742187543,20.648783265136764,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,json-tags,2,4,8,4,1,32,65536,1,1,4,32.18382624999985,32.18382624999985,32.18382624999985,0.12683125,2396.9335530000008,0,36274176,74,6.8787095,2.6364895,71.2535,100,295404,10122,221.00694149999998,222.324049,29622272,True,,6.0,2429.117379250001,181.99217331249992,41.54684794140611,32.76901510571275,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,binary-tags,2,4,8,4,1,32,65536,1,1,4,948.3373395000006,948.3373395000006,948.3373395000006,947.0886837500007,1285.0442959999978,0,19267584,6389834,316.15029200000004,0.914317,377.783,39822386,830,20595,1361.4191245,1381.927646,37445632,True,,6.0,2233.381635499998,1028.6526080000003,953.3570437812506,948.6510710175787,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,binary-tags,2,16,8,4,1,32,65536,1,1,4,3.9554457499999947,3.9554457499999947,3.9554457499999947,0.11643150000000001,597.5657120000001,0,9633792,74,6.816309,0.5206500000000001,70.1155,100,18678,10036,187.388563,188.513875,29523968,True,,3.0,601.52115775,41.30330275,6.289686812499995,4.101335816406245,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,json-tags,2,16,8,4,1,32,65536,1,1,4,6.394602750000036,6.394602750000036,6.394602750000036,0.13468825,1095.5301249999998,0,18100224,75,6.6332024999999994,0.5730715,68.96549999999999,101,18678,18303,187.801122,194.68091,29483008,True,,3.0,1101.9247277499999,74.86523556250002,10.674017300781285,6.662066159423865,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,binary-tags,2,16,8,4,1,32,65536,1,1,4,482.00274199999996,482.00274199999996,482.00274199999996,480.739707,605.4820040000004,0,9633792,2605130,98.10361499999999,0.5865325,160.452,19428587,392,38528,728.515198,732.116387,37957632,True,,3.0,1087.4847460000003,519.84536725,484.367906078125,482.1505647548828,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,json-tags,2,16,8,4,1,32,65536,1,1,4,806.8599507499998,806.8599507499998,806.8599507499998,805.0155807499998,1163.7215160000005,0,18100224,4721739,156.5543225,0.715684,217.2775,36361437,390,71587,1101.4566439999999,1105.302116,46092288,True,,3.0,1970.5814667500003,879.5925454999999,811.4057379218748,807.144062448242,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,binary-tags,2,2,8,4,1,96,65536,1,1,4,68.7326005000001,68.7326005000001,68.7326005000001,0.15930149999999998,3253.5241989999995,0,51838976,74,7.1247615,4.5693385,77.356,100,803390,7813,272.024428,291.895242,29728768,True,,7.0,3322.2567994999995,272.0778629375001,81.44167940234385,69.52691793139658,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,binary-tags,2,4,8,4,1,96,65536,1,1,4,35.97617900000018,35.97617900000018,35.97617900000018,0.11658225,2626.6442809999994,0,44433408,74,6.762359,2.0516905,71.41499999999999,100,295404,12117,221.68246349999998,222.614141,29552640,True,,6.0,2662.6204599999996,200.14144656250014,46.236508222656425,36.61744957641619,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,binary-tags,2,16,8,4,1,96,65536,1,1,4,7.345298249999949,7.345298249999949,7.345298249999949,0.13262949999999998,1205.1200980000003,0,22216704,75,6.6885425000000005,0.6818850000000001,68.642,101,18678,22326,187.59108,188.85417,29495296,True,,3.0,1212.4653962500004,82.66530437499998,12.05279863281245,7.63951702392573,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,json-tags,2,16,8,4,1,96,65536,1,1,4,11.848976250000087,11.848976250000087,11.848976250000087,0.1248625,2267.127574999999,0,43266048,75,6.5110155,0.9624079999999999,68.2295,101,18678,42888,189.6065615,193.075893,29483008,True,,3.0,2278.9765512499994,153.54444968750002,20.704943339843833,12.40247419311532,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,binary-tags,2,16,8,4,1,96,65536,1,1,4,1063.5603807500001,1063.5603807500001,1063.5603807500001,1061.2851935,1181.0440229999995,0,22216704,5750859,178.025168,0.6915585,241.79299999999998,44594402,392,87678,1388.2955865,1390.962456,48111616,True,,3.0,2244.6044037499996,1137.3756321875,1068.1738339648439,1063.8487215759278,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,posting,2,4,4,4,1,32,256,1,1,4,0.3289352499999997,0.3289352499999997,0.3289352499999997,0.137401,9.973767,0,81567,37,6.742824499999999,0.1729765,69.531,59,342,842,180.245794,183.878877,29536256,True,,1.0,10.30270225,0.9522956874999997,0.36789527734374966,0.33137025170898404,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,posting,2,4,4,4,1,32,256,1,1,4,4.129956749999999,4.129956749999999,4.129956749999999,3.936333999999999,9.569323999999998,0,81567,28804,8.33005,0.16634949999999998,70.007,169954,115,2834,185.2715245,186.558615,30023680,True,,1.0,13.699280749999996,4.728039499999999,4.167336921874999,4.1322930107421865,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,posting,2,4,4,4,1,32,1024,1,1,4,0.33693274999999984,0.33693274999999984,0.33693274999999984,0.1088305,29.084357999999998,0,333987,38,6.556896500000001,0.1674515,67.866,60,1110,858,178.4252545,184.294256,29466624,True,,1.0,29.421290749999997,2.1547051249999996,0.4505435234374998,0.3440334233398436,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,posting,2,4,4,4,1,32,1024,1,1,4,15.883295999999996,15.883295999999996,15.883295999999996,15.689927999999997,30.117520000000027,0,333987,116489,13.0221435,0.176037,76.637,694946,121,2897,204.61237899999998,208.434487,30773248,True,,1.0,46.00081600000002,17.765641,16.000942562499997,15.890648910156246,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,hash,2,4,4,4,1,32,256,1,1,4,0.6444054999999997,0.6444054999999997,0.6444054999999997,0.14959375,5.875505,0,43290,87,6.6525225,0.437419,68.67849999999999,117,450,4617,177.46606000000003,184.738189,29519872,True,,3.0,6.5199105,1.0116245624999998,0.6673566914062498,0.6458399494628904,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,hash,2,4,4,4,1,32,256,1,1,4,2.8009444999999995,2.8009444999999995,2.8009444999999995,2.08030475,6.1961150000000025,0,43290,13188,7.257764,0.469385,68.583,88478,330,16849,180.2584385,185.893907,29753344,True,,3.0,8.997059500000002,3.1882016874999994,2.8251480742187494,2.8024572233886715,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,hash,2,4,4,4,1,32,1024,1,1,4,0.6944714999999996,0.6944714999999996,0.6944714999999996,0.11737875,19.687036000000003,0,259056,87,6.600753,0.4376155,67.8495,117,1026,6666,176.0981475,180.152405,29503488,True,,3.0,20.3815075,1.9249112499999996,0.7713739843749996,0.699277905273437,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,hash,2,4,4,4,1,32,1024,1,1,4,13.059737750000002,13.059737750000002,13.059737750000002,12.10481075,20.103197999999985,0,259056,73359,9.244464,0.5043705,71.7225,525003,350,25058,194.59115500000001,197.664772,30863360,True,,3.0,33.16293574999999,14.316187625000001,13.138265867187501,13.06464575732422,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,radix,2,4,4,4,1,32,256,1,1,4,0.8488505,0.8488505,0.8488505,0.13329575,4.363878,0,24206,82,6.6033925,0.48819900000000005,68.12700000000001,112,282,15905,177.8170285,180.757668,29556736,True,,3.0,5.2127285,1.121592875,0.8658968984375,0.8499158999023437,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,radix,2,4,4,4,1,32,256,1,1,4,2.8426247500000006,2.8426247500000006,2.8426247500000006,1.2195060000000002,4.428666,0,24206,6772,7.16751,0.5924065000000001,69.68299999999999,48862,306,62014,182.8940795,183.693499,29585408,True,,3.0,7.27129075,3.1194163750000006,2.8599242265625007,2.843705967285157,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,dense,4,radix,2,4,4,4,1,32,1024,1,1,4,0.83123,0.83123,0.83123,0.11207375,9.379494999999999,0,91420,83,6.8247085,0.46875900000000004,69.419,113,354,16290,180.0937715,184.730503,29532160,True,,3.0,10.210724999999998,1.4174484375,0.86786865234375,0.8335199157714844,32,clustered,16,,,,,
pir-cold-rss-qualification-v1,singlepass,4,radix,2,4,4,4,1,32,1024,1,1,4,5.74234575,5.74234575,5.74234575,4.0751722500000005,9.396641000000002,0,91420,24743,7.508443,0.657619,70.35549999999999,183955,325,63554,185.78244949999998,188.397383,29827072,True,,3.0,15.138986750000003,6.3296358125,5.77905137890625,5.744639851806641,32,clustered,16,,,,,
