family,backend,rows,row_bytes,group,field_bits,key_layout,leaf_bits,partitions,count_only,distribution,update_every,mutation,queries_per_run,runs,verified_answers,phase_meter_complete,online_server_mean_ms,online_server_p95_ms,client_p95_ms,total_server_plus_lifecycle_ms,all_participant_ms,upload_max,download_max,index_bytes,caps,raw
bitmap,ramen,128,16,16,0,contiguous,0,4,False,shuffled,0,value,12,3,36,False,1372.5851667777779,1599.4659419999998,16.149407,1483.6223864166668,1496.959611166667,23493,10312,44109,pass,../../../target/pir-ramen-compositions-v1/008-bitmap-ramen-n128-g16-r0/result.json;../../../target/pir-ramen-compositions-v1/008-bitmap-ramen-n128-g16-r1/result.json;../../../target/pir-ramen-compositions-v1/008-bitmap-ramen-n128-g16-r2/result.json
wavelet,ramen,128,16,16,0,contiguous,0,4,False,shuffled,0,value,12,3,36,False,1479.6095880277774,1512.6463190000018,9.118318,1502.37072575,1510.3982506666669,39680,23598,8640,pass,../../../target/pir-ramen-compositions-v1/009-wavelet-ramen-n128-g16-r0/result.json;../../../target/pir-ramen-compositions-v1/009-wavelet-ramen-n128-g16-r1/result.json;../../../target/pir-ramen-compositions-v1/009-wavelet-ramen-n128-g16-r2/result.json
posting,ramen,128,16,4,0,contiguous,0,4,False,shuffled,0,value,12,3,36,False,91.86095283333333,342.472065,0.353037,116.83527708333332,117.10632091666666,2773,1232,11997,pass,../../../target/pir-ramen-compositions-v1/010-posting-ramen-n128-g4-r0/result.json;../../../target/pir-ramen-compositions-v1/010-posting-ramen-n128-g4-r1/result.json;../../../target/pir-ramen-compositions-v1/010-posting-ramen-n128-g4-r2/result.json
authenticated,ramen,128,16,4,0,contiguous,0,4,False,shuffled,0,value,12,3,36,False,14827.651306194444,17604.912183999957,8.507266,15312.1322775,15320.153823,125250,47149,131072,pass,../../../target/pir-ramen-compositions-v1/011-authenticated-ramen-n128-g4-r0/result.json;../../../target/pir-ramen-compositions-v1/011-authenticated-ramen-n128-g4-r1/result.json;../../../target/pir-ramen-compositions-v1/011-authenticated-ramen-n128-g4-r2/result.json
authenticated,ramen,32,16,4,0,contiguous,0,4,False,shuffled,4,value,12,3,36,True,6624.0623387222195,6899.223979999992,7.560093,7374.246119833333,7380.856082916666,97431,36630,32768,pass,../../../target/pir-ramen-compositions-v1/012-authenticated-ramen-n32-g4-r0/result.json;../../../target/pir-ramen-compositions-v1/012-authenticated-ramen-n32-g4-r1/result.json;../../../target/pir-ramen-compositions-v1/012-authenticated-ramen-n32-g4-r2/result.json
authenticated,ramen,32,16,4,0,contiguous,0,4,False,shuffled,4,delete,12,3,36,True,6532.234453527776,6726.343218999995,7.716008,7209.531401333334,7215.766951916667,97404,36616,32768,pass,../../../target/pir-ramen-compositions-v1/013-authenticated-ramen-n32-g4-r0/result.json;../../../target/pir-ramen-compositions-v1/013-authenticated-ramen-n32-g4-r1/result.json;../../../target/pir-ramen-compositions-v1/013-authenticated-ramen-n32-g4-r2/result.json
authenticated,ramen,32,16,4,0,contiguous,0,4,False,shuffled,4,insert,12,3,36,True,6327.801114944445,6528.267134000003,7.105457,6979.423414166667,6985.543606583334,97424,36624,32768,pass,../../../target/pir-ramen-compositions-v1/014-authenticated-ramen-n32-g4-r0/result.json;../../../target/pir-ramen-compositions-v1/014-authenticated-ramen-n32-g4-r1/result.json;../../../target/pir-ramen-compositions-v1/014-authenticated-ramen-n32-g4-r2/result.json
radix,dense-native,256,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,0.4330619895833334,0.4591359999999991,0.43484,0.7300491250000001,1.1239480937500002,462,5710,58512,pass,../../../target/pir-index-native-v1/000-radix-dense-native-n256-g4-r0/result.json;../../../target/pir-index-native-v1/000-radix-dense-native-n256-g4-r1/result.json;../../../target/pir-index-native-v1/000-radix-dense-native-n256-g4-r2/result.json
radix,path-native,256,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,3.3628116354166657,3.59740800000003,1.428369,4.41830409375,5.686612,118896,119073,58512,pass,../../../target/pir-index-native-v1/001-radix-path-native-n256-g4-r0/result.json;../../../target/pir-index-native-v1/001-radix-path-native-n256-g4-r1/result.json;../../../target/pir-index-native-v1/001-radix-path-native-n256-g4-r2/result.json
radix,singlepass-native,256,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,0.7418484270833333,0.7899910000000006,0.502916,1.15324846875,1.605661125,334,21222,58512,pass,../../../target/pir-index-native-v1/002-radix-singlepass-native-n256-g4-r0/result.json;../../../target/pir-index-native-v1/002-radix-singlepass-native-n256-g4-r1/result.json;../../../target/pir-index-native-v1/002-radix-singlepass-native-n256-g4-r2/result.json
hash,dense-native,256,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,0.5612920625000001,0.6062199999999995,0.497909,0.9188075,1.34151475,450,10729,109460,pass,../../../target/pir-index-native-v1/003-hash-dense-native-n256-g4-r0/result.json;../../../target/pir-index-native-v1/003-hash-dense-native-n256-g4-r1/result.json;../../../target/pir-index-native-v1/003-hash-dense-native-n256-g4-r2/result.json
hash,path-native,256,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,6.1505346250000015,6.589925000000022,2.099551,7.99679803125,9.904663,231756,231938,109460,pass,../../../target/pir-index-native-v1/004-hash-path-native-n256-g4-r0/result.json;../../../target/pir-index-native-v1/004-hash-path-native-n256-g4-r1/result.json;../../../target/pir-index-native-v1/004-hash-path-native-n256-g4-r2/result.json
hash,singlepass-native,256,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,1.1578250312500002,1.2139310000000005,0.637377,1.6896789375,2.20227540625,335,41286,109460,pass,../../../target/pir-index-native-v1/005-hash-singlepass-native-n256-g4-r0/result.json;../../../target/pir-index-native-v1/005-hash-singlepass-native-n256-g4-r1/result.json;../../../target/pir-index-native-v1/005-hash-singlepass-native-n256-g4-r2/result.json
bitmap,dense-native,256,96,32,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,5.604698697916667,6.939438999999996,15.21786,12.6202215625,24.611912906249998,4754,8005,154500,pass,../../../target/pir-index-native-v1/006-bitmap-dense-native-n256-g32-r0/result.json;../../../target/pir-index-native-v1/006-bitmap-dense-native-n256-g32-r1/result.json;../../../target/pir-index-native-v1/006-bitmap-dense-native-n256-g32-r2/result.json
bitmap,path-native,256,96,32,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,10.137818166666666,10.887768000000015,15.976264,19.3616295,34.14062440625,172714,172211,154500,pass,../../../target/pir-index-native-v1/007-bitmap-path-native-n256-g32-r0/result.json;../../../target/pir-index-native-v1/007-bitmap-path-native-n256-g32-r1/result.json;../../../target/pir-index-native-v1/007-bitmap-path-native-n256-g32-r2/result.json
wavelet,dense-native,256,96,32,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,4.825341010416663,5.015648999999975,5.263325,5.89361225,10.828224031249999,9000,37171,67774,pass,../../../target/pir-index-native-v1/008-wavelet-dense-native-n256-g32-r0/result.json;../../../target/pir-index-native-v1/008-wavelet-dense-native-n256-g32-r1/result.json;../../../target/pir-index-native-v1/008-wavelet-dense-native-n256-g32-r2/result.json
wavelet,path-native,256,96,32,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,25.650422781249958,26.667326999999432,14.547274,27.88092975,41.458111875,800280,802078,67774,pass,../../../target/pir-index-native-v1/009-wavelet-path-native-n256-g32-r0/result.json;../../../target/pir-index-native-v1/009-wavelet-path-native-n256-g32-r1/result.json;../../../target/pir-index-native-v1/009-wavelet-path-native-n256-g32-r2/result.json
posting,dense-native,256,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,0.1624188854166666,0.19055399999999967,0.203529,0.51123996875,0.6804906562499999,214,1868,106655,pass,../../../target/pir-index-native-v1/010-posting-dense-native-n256-g4-r0/result.json;../../../target/pir-index-native-v1/010-posting-dense-native-n256-g4-r1/result.json;../../../target/pir-index-native-v1/010-posting-dense-native-n256-g4-r2/result.json
posting,path-native,256,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,1.232173854166666,1.4974789999999913,0.556757,2.98955021875,3.4547704374999997,43133,43180,106655,pass,../../../target/pir-index-native-v1/011-posting-path-native-n256-g4-r0/result.json;../../../target/pir-index-native-v1/011-posting-path-native-n256-g4-r1/result.json;../../../target/pir-index-native-v1/011-posting-path-native-n256-g4-r2/result.json
posting,singlepass-native,256,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,0.2714015312500001,0.31076800000000127,0.228956,0.85579196875,1.0445184374999998,112,6929,106655,pass,../../../target/pir-index-native-v1/012-posting-singlepass-native-n256-g4-r0/result.json;../../../target/pir-index-native-v1/012-posting-singlepass-native-n256-g4-r1/result.json;../../../target/pir-index-native-v1/012-posting-singlepass-native-n256-g4-r2/result.json
authenticated,dense-native,256,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,3.2030052291666653,3.4595539999999954,3.570069,4.6391107499999995,7.8122015312499995,11880,25774,276480,pass,../../../target/pir-index-native-v1/013-authenticated-dense-native-n256-g4-r0/result.json;../../../target/pir-index-native-v1/013-authenticated-dense-native-n256-g4-r1/result.json;../../../target/pir-index-native-v1/013-authenticated-dense-native-n256-g4-r2/result.json
authenticated,path-native,256,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,19.690309135416648,21.342620999999554,10.344508,23.113396625,32.26313515625,629826,630615,276480,pass,../../../target/pir-index-native-v1/014-authenticated-path-native-n256-g4-r0/result.json;../../../target/pir-index-native-v1/014-authenticated-path-native-n256-g4-r1/result.json;../../../target/pir-index-native-v1/014-authenticated-path-native-n256-g4-r2/result.json
radix,dense-native,4096,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,0.8429251250000005,0.995663000000004,0.750739,3.2499151250000002,3.8286471874999997,4712,7680,935608,pass,../../../target/pir-index-native-v1/015-radix-dense-native-n4096-g4-r0/result.json;../../../target/pir-index-native-v1/015-radix-dense-native-n4096-g4-r1/result.json;../../../target/pir-index-native-v1/015-radix-dense-native-n4096-g4-r2/result.json
radix,path-native,4096,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,6.106553156249992,7.039949000000092,2.957207,24.75038878125,27.31037146875,231016,231076,935608,pass,../../../target/pir-index-native-v1/016-radix-path-native-n4096-g4-r0/result.json;../../../target/pir-index-native-v1/016-radix-path-native-n4096-g4-r1/result.json;../../../target/pir-index-native-v1/016-radix-path-native-n4096-g4-r2/result.json
radix,singlepass-native,4096,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,1.0585373541666665,1.1578339999999976,0.819174,5.298507875,5.9419330312500005,486,28556,935608,pass,../../../target/pir-index-native-v1/017-radix-singlepass-native-n4096-g4-r0/result.json;../../../target/pir-index-native-v1/017-radix-singlepass-native-n4096-g4-r1/result.json;../../../target/pir-index-native-v1/017-radix-singlepass-native-n4096-g4-r2/result.json
hash,dense-native,4096,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,1.040556135416667,1.2409319999999866,0.656835,5.571783281249999,6.0912314062499995,3330,16002,2626050,pass,../../../target/pir-index-native-v1/018-hash-dense-native-n4096-g4-r0/result.json;../../../target/pir-index-native-v1/018-hash-dense-native-n4096-g4-r1/result.json;../../../target/pir-index-native-v1/018-hash-dense-native-n4096-g4-r2/result.json
hash,path-native,4096,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,12.687477802083313,13.953146999999944,4.384346,59.7173799375,63.30649028125,505934,506005,2626050,controller-transient-rss,../../../target/pir-index-native-v1/019-hash-path-native-n4096-g4-r0/result.json;../../../target/pir-index-native-v1/019-hash-path-native-n4096-g4-r1/result.json;../../../target/pir-index-native-v1/019-hash-path-native-n4096-g4-r2/result.json
hash,singlepass-native,4096,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,1.670082583333333,1.9837640000000079,0.958908,10.929726375000001,11.546529093750001,366,62367,2626050,pass,../../../target/pir-index-native-v1/020-hash-singlepass-native-n4096-g4-r0/result.json;../../../target/pir-index-native-v1/020-hash-singlepass-native-n4096-g4-r1/result.json;../../../target/pir-index-native-v1/020-hash-singlepass-native-n4096-g4-r2/result.json
bitmap,dense-native,4096,96,32,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,7.632421854166669,9.418061000000007,14.952472,25.0533724375,38.482357343749996,45102,8068,2553200,pass,../../../target/pir-index-native-v1/021-bitmap-dense-native-n4096-g32-r0/result.json;../../../target/pir-index-native-v1/021-bitmap-dense-native-n4096-g32-r1/result.json;../../../target/pir-index-native-v1/021-bitmap-dense-native-n4096-g32-r2/result.json
bitmap,path-native,4096,96,32,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,11.71216185416666,12.933400999999776,17.935808,59.97000315625,75.788478125,237024,236177,2553200,controller-transient-rss,../../../target/pir-index-native-v1/022-bitmap-path-native-n4096-g32-r0/result.json;../../../target/pir-index-native-v1/022-bitmap-path-native-n4096-g32-r1/result.json;../../../target/pir-index-native-v1/022-bitmap-path-native-n4096-g32-r2/result.json
wavelet,dense-native,4096,96,32,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,10.992232197916666,11.826439000000136,9.097785,15.3511061875,23.34857396875,151112,54271,1174160,pass,../../../target/pir-index-native-v1/023-wavelet-dense-native-n4096-g32-r0/result.json;../../../target/pir-index-native-v1/023-wavelet-dense-native-n4096-g32-r1/result.json;../../../target/pir-index-native-v1/023-wavelet-dense-native-n4096-g32-r2/result.json
wavelet,path-native,4096,96,32,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,46.48067216666682,49.08138100000099,29.073367,66.49509990624999,92.351973125,1632578,1633029,1174160,online-client-wire,../../../target/pir-index-native-v1/024-wavelet-path-native-n4096-g32-r0/result.json;../../../target/pir-index-native-v1/024-wavelet-path-native-n4096-g32-r1/result.json;../../../target/pir-index-native-v1/024-wavelet-path-native-n4096-g32-r2/result.json
posting,dense-native,4096,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,0.2536342187499997,0.3775330000000032,0.199632,3.5775792812500002,3.76077540625,2134,1886,1716643,pass,../../../target/pir-index-native-v1/025-posting-dense-native-n4096-g4-r0/result.json;../../../target/pir-index-native-v1/025-posting-dense-native-n4096-g4-r1/result.json;../../../target/pir-index-native-v1/025-posting-dense-native-n4096-g4-r2/result.json
posting,path-native,4096,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,1.625517197916664,1.7989699999999402,0.846896,32.66369409375,33.32190259375,60939,60940,1716643,controller-transient-rss,../../../target/pir-index-native-v1/026-posting-path-native-n4096-g4-r0/result.json;../../../target/pir-index-native-v1/026-posting-path-native-n4096-g4-r1/result.json;../../../target/pir-index-native-v1/026-posting-path-native-n4096-g4-r2/result.json
posting,singlepass-native,4096,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,0.2746548541666665,0.31923499999999194,0.244055,7.20262196875,7.4180806875,125,6997,1716643,pass,../../../target/pir-index-native-v1/027-posting-singlepass-native-n4096-g4-r0/result.json;../../../target/pir-index-native-v1/027-posting-singlepass-native-n4096-g4-r1/result.json;../../../target/pir-index-native-v1/027-posting-singlepass-native-n4096-g4-r2/result.json
authenticated,dense-native,4096,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,15.77446115625,19.365655000000032,6.432998,28.877884187499998,34.147942531249996,231672,36386,4456448,pass,../../../target/pir-index-native-v1/028-authenticated-dense-native-n4096-g4-r0/result.json;../../../target/pir-index-native-v1/028-authenticated-dense-native-n4096-g4-r1/result.json;../../../target/pir-index-native-v1/028-authenticated-dense-native-n4096-g4-r2/result.json
authenticated,path-native,4096,96,4,0,contiguous,0,4,False,shuffled,0,value,32,3,96,True,33.39065774999996,35.216563999999835,18.518387,84.99452690625,101.4993249375,1210690,1210602,4456448,controller-transient-rss;online-client-wire,../../../target/pir-index-native-v1/029-authenticated-path-native-n4096-g4-r0/result.json;../../../target/pir-index-native-v1/029-authenticated-path-native-n4096-g4-r1/result.json;../../../target/pir-index-native-v1/029-authenticated-path-native-n4096-g4-r2/result.json
radix,dense-native,256,32,4,32,scattered,0,4,False,shuffled,0,value,16,6,96,True,1.3335067083333336,1.4475339999999988,1.592828,2.72506071875,4.092741625,4878,8430,166348,pass,../../../target/pir-index-extras-v1/000-radix-dense-native-n256-g4-r0/result.json;../../../target/pir-index-extras-v1/000-radix-dense-native-n256-g4-r1/result.json;../../../target/pir-index-extras-v1/000-radix-dense-native-n256-g4-r2/result.json;../../../target/pir-index-extras-focused/000-radix-dense-native-n256-g4-r0/result.json;../../../target/pir-index-extras-focused/000-radix-dense-native-n256-g4-r1/result.json;../../../target/pir-index-extras-focused/000-radix-dense-native-n256-g4-r2/result.json
radix,dense-native,256,32,4,32,scattered,8,4,False,shuffled,0,value,16,6,96,True,1.0160020625,1.1088659999999937,1.185209,2.13300746875,3.1847997500000003,2898,6557,119756,pass,../../../target/pir-index-extras-v1/001-radix-dense-native-n256-g4-r0/result.json;../../../target/pir-index-extras-v1/001-radix-dense-native-n256-g4-r1/result.json;../../../target/pir-index-extras-v1/001-radix-dense-native-n256-g4-r2/result.json;../../../target/pir-index-extras-focused/001-radix-dense-native-n256-g4-r0/result.json;../../../target/pir-index-extras-focused/001-radix-dense-native-n256-g4-r1/result.json;../../../target/pir-index-extras-focused/001-radix-dense-native-n256-g4-r2/result.json
radix,dense-native,256,32,4,32,scattered,16,4,False,shuffled,0,value,16,6,96,True,0.7071701875,0.7849940000000002,0.843691,1.5236595312499999,2.28288959375,1430,4677,73164,pass,../../../target/pir-index-extras-v1/002-radix-dense-native-n256-g4-r0/result.json;../../../target/pir-index-extras-v1/002-radix-dense-native-n256-g4-r1/result.json;../../../target/pir-index-extras-v1/002-radix-dense-native-n256-g4-r2/result.json;../../../target/pir-index-extras-focused/002-radix-dense-native-n256-g4-r0/result.json;../../../target/pir-index-extras-focused/002-radix-dense-native-n256-g4-r1/result.json;../../../target/pir-index-extras-focused/002-radix-dense-native-n256-g4-r2/result.json
radix,path-native,256,32,4,32,scattered,0,4,False,shuffled,0,value,16,6,96,True,6.266729770833335,7.10536399999998,4.101389,10.355262062500001,13.981728437500003,196304,196662,166348,pass,../../../target/pir-index-extras-v1/003-radix-path-native-n256-g4-r0/result.json;../../../target/pir-index-extras-v1/003-radix-path-native-n256-g4-r1/result.json;../../../target/pir-index-extras-v1/003-radix-path-native-n256-g4-r2/result.json;../../../target/pir-index-extras-focused/003-radix-path-native-n256-g4-r0/result.json;../../../target/pir-index-extras-focused/003-radix-path-native-n256-g4-r1/result.json;../../../target/pir-index-extras-focused/003-radix-path-native-n256-g4-r2/result.json
radix,path-native,256,32,4,32,scattered,8,4,False,shuffled,0,value,16,6,96,True,4.696142093749999,5.1037760000000105,2.946346,8.655690437499999,11.347106375,152682,152958,119756,pass,../../../target/pir-index-extras-v1/004-radix-path-native-n256-g4-r0/result.json;../../../target/pir-index-extras-v1/004-radix-path-native-n256-g4-r1/result.json;../../../target/pir-index-extras-v1/004-radix-path-native-n256-g4-r2/result.json;../../../target/pir-index-extras-focused/004-radix-path-native-n256-g4-r0/result.json;../../../target/pir-index-extras-focused/004-radix-path-native-n256-g4-r1/result.json;../../../target/pir-index-extras-focused/004-radix-path-native-n256-g4-r2/result.json
radix,path-native,256,32,4,32,scattered,16,4,False,shuffled,0,value,16,6,96,True,3.014041270833333,3.239263000000001,1.955961,5.1631275625,6.940888656249999,99155,99394,73164,pass,../../../target/pir-index-extras-v1/005-radix-path-native-n256-g4-r0/result.json;../../../target/pir-index-extras-v1/005-radix-path-native-n256-g4-r1/result.json;../../../target/pir-index-extras-v1/005-radix-path-native-n256-g4-r2/result.json;../../../target/pir-index-extras-focused/005-radix-path-native-n256-g4-r0/result.json;../../../target/pir-index-extras-focused/005-radix-path-native-n256-g4-r1/result.json;../../../target/pir-index-extras-focused/005-radix-path-native-n256-g4-r2/result.json
radix,singlepass-native,256,32,4,32,scattered,0,4,False,shuffled,0,value,16,6,96,True,1.60835225,1.6925740000000022,1.549659,3.694145625,5.0408680937499994,1080,28826,166348,pass,../../../target/pir-index-extras-v1/006-radix-singlepass-native-n256-g4-r0/result.json;../../../target/pir-index-extras-v1/006-radix-singlepass-native-n256-g4-r1/result.json;../../../target/pir-index-extras-v1/006-radix-singlepass-native-n256-g4-r2/result.json;../../../target/pir-index-extras-focused/006-radix-singlepass-native-n256-g4-r0/result.json;../../../target/pir-index-extras-focused/006-radix-singlepass-native-n256-g4-r1/result.json;../../../target/pir-index-extras-focused/006-radix-singlepass-native-n256-g4-r2/result.json
radix,singlepass-native,256,32,4,32,scattered,8,4,False,shuffled,0,value,16,6,96,True,1.2449850416666666,1.323576000000001,1.256269,2.76653,3.80771178125,828,22418,119756,pass,../../../target/pir-index-extras-v1/007-radix-singlepass-native-n256-g4-r0/result.json;../../../target/pir-index-extras-v1/007-radix-singlepass-native-n256-g4-r1/result.json;../../../target/pir-index-extras-v1/007-radix-singlepass-native-n256-g4-r2/result.json;../../../target/pir-index-extras-focused/007-radix-singlepass-native-n256-g4-r0/result.json;../../../target/pir-index-extras-focused/007-radix-singlepass-native-n256-g4-r1/result.json;../../../target/pir-index-extras-focused/007-radix-singlepass-native-n256-g4-r2/result.json
radix,singlepass-native,256,32,4,32,scattered,16,4,False,shuffled,0,value,16,6,96,True,0.9034926041666667,0.9745659999999985,0.90855,2.0187778125,2.8059365625000003,570,16010,73164,pass,../../../target/pir-index-extras-v1/008-radix-singlepass-native-n256-g4-r0/result.json;../../../target/pir-index-extras-v1/008-radix-singlepass-native-n256-g4-r1/result.json;../../../target/pir-index-extras-v1/008-radix-singlepass-native-n256-g4-r2/result.json;../../../target/pir-index-extras-focused/008-radix-singlepass-native-n256-g4-r0/result.json;../../../target/pir-index-extras-focused/008-radix-singlepass-native-n256-g4-r1/result.json;../../../target/pir-index-extras-focused/008-radix-singlepass-native-n256-g4-r2/result.json
radix,ramen,256,32,4,32,scattered,0,4,False,shuffled,0,value,16,3,48,True,5494.394421916667,6284.6415239999915,3.835375,5845.361139250001,5848.878006375001,45493,17961,166348,pass,../../../target/pir-index-extras-v1/009-radix-ramen-n256-g4-r0/result.json;../../../target/pir-index-extras-v1/009-radix-ramen-n256-g4-r1/result.json;../../../target/pir-index-extras-v1/009-radix-ramen-n256-g4-r2/result.json
radix,ramen,256,32,4,32,scattered,8,4,False,shuffled,0,value,16,2,32,True,4252.584332874999,5973.8753160000015,2.933544,4578.854374218749,4581.50246321875,35395,13961,119756,pass,../../../target/pir-index-extras-v1/010-radix-ramen-n256-g4-r0/result.json;../../../target/pir-index-extras-v1/010-radix-ramen-n256-g4-r1/result.json
radix,dense-native,1024,32,4,32,scattered,0,4,False,shuffled,0,value,16,3,48,True,1.5685549166666684,1.6761859999999977,1.435231,5.272751937500001,6.586483187500001,15822,8466,612318,pass,../../../target/pir-index-extras-focused/009-radix-dense-native-n1024-g4-r0/result.json;../../../target/pir-index-extras-focused/009-radix-dense-native-n1024-g4-r1/result.json;../../../target/pir-index-extras-focused/009-radix-dense-native-n1024-g4-r2/result.json
radix,dense-native,1024,32,4,32,scattered,8,4,False,shuffled,0,value,16,3,48,True,1.1074462916666659,1.2125669999999964,1.145223,3.6624036875,4.609153625,8722,6587,424926,pass,../../../target/pir-index-extras-focused/010-radix-dense-native-n1024-g4-r0/result.json;../../../target/pir-index-extras-focused/010-radix-dense-native-n1024-g4-r1/result.json;../../../target/pir-index-extras-focused/010-radix-dense-native-n1024-g4-r2/result.json
radix,dense-native,1024,32,4,32,scattered,16,4,False,shuffled,0,value,16,3,48,True,0.7157387083333335,0.7748010000000018,0.801831,2.2709043749999998,2.9271992499999997,3670,4703,237534,pass,../../../target/pir-index-extras-focused/011-radix-dense-native-n1024-g4-r0/result.json;../../../target/pir-index-extras-focused/011-radix-dense-native-n1024-g4-r1/result.json;../../../target/pir-index-extras-focused/011-radix-dense-native-n1024-g4-r2/result.json
radix,path-native,1024,32,4,32,scattered,0,4,False,shuffled,0,value,16,3,48,True,6.513907145833323,6.862832999999966,3.95298,21.314493875,25.01446775,233132,233271,612318,pass,../../../target/pir-index-extras-focused/012-radix-path-native-n1024-g4-r0/result.json;../../../target/pir-index-extras-focused/012-radix-path-native-n1024-g4-r1/result.json;../../../target/pir-index-extras-focused/012-radix-path-native-n1024-g4-r2/result.json
radix,path-native,1024,32,4,32,scattered,8,4,False,shuffled,0,value,16,3,48,True,5.149589374999998,5.2435190000000205,3.22217,19.485222812499998,22.519246875,181324,181432,424926,pass,../../../target/pir-index-extras-focused/013-radix-path-native-n1024-g4-r0/result.json;../../../target/pir-index-extras-focused/013-radix-path-native-n1024-g4-r1/result.json;../../../target/pir-index-extras-focused/013-radix-path-native-n1024-g4-r2/result.json
radix,path-native,1024,32,4,32,scattered,16,4,False,shuffled,0,value,16,3,48,True,3.362840937500001,3.505147999999963,2.085084,10.5371389375,12.490924625,119563,119704,237534,pass,../../../target/pir-index-extras-focused/014-radix-path-native-n1024-g4-r0/result.json;../../../target/pir-index-extras-focused/014-radix-path-native-n1024-g4-r1/result.json;../../../target/pir-index-extras-focused/014-radix-path-native-n1024-g4-r2/result.json
radix,singlepass-native,1024,32,4,32,scattered,0,4,False,shuffled,0,value,16,3,48,True,1.6092413541666664,1.698334999999993,1.536273,7.8183706875,9.259689999999999,1097,28981,612318,pass,../../../target/pir-index-extras-focused/015-radix-singlepass-native-n1024-g4-r0/result.json;../../../target/pir-index-extras-focused/015-radix-singlepass-native-n1024-g4-r1/result.json;../../../target/pir-index-extras-focused/015-radix-singlepass-native-n1024-g4-r2/result.json
radix,singlepass-native,1024,32,4,32,scattered,8,4,False,shuffled,0,value,16,3,48,True,1.2439504374999992,1.3219599999999954,1.208491,5.6484726875,6.644846062500001,850,22530,424926,pass,../../../target/pir-index-extras-focused/016-radix-singlepass-native-n1024-g4-r0/result.json;../../../target/pir-index-extras-focused/016-radix-singlepass-native-n1024-g4-r1/result.json;../../../target/pir-index-extras-focused/016-radix-singlepass-native-n1024-g4-r2/result.json
radix,singlepass-native,1024,32,4,32,scattered,16,4,False,shuffled,0,value,16,3,48,True,0.9129289791666654,0.970689999999995,0.926906,3.5128448125,4.37464375,604,16094,237534,pass,../../../target/pir-index-extras-focused/017-radix-singlepass-native-n1024-g4-r0/result.json;../../../target/pir-index-extras-focused/017-radix-singlepass-native-n1024-g4-r1/result.json;../../../target/pir-index-extras-focused/017-radix-singlepass-native-n1024-g4-r2/result.json
posting,dense-native,16384,32,4,0,contiguous,0,4,False,shuffled,0,value,128,3,384,True,0.3142021953124996,0.42436000000000007,0.202718,2.1491037734375,2.31522703125,8278,870,2703525,pass,../../../target/pir-posting-frontier/000-posting-dense-native-n16384-g4-r0/result.json;../../../target/pir-posting-frontier/000-posting-dense-native-n16384-g4-r1/result.json;../../../target/pir-posting-frontier/000-posting-dense-native-n16384-g4-r2/result.json
posting,singlepass-native,16384,32,4,0,contiguous,0,4,False,shuffled,0,value,128,3,384,True,0.1750965104166664,0.19466299999998427,0.193319,3.6829014296875,3.83805928125,132,2935,2703525,pass,../../../target/pir-posting-frontier/001-posting-singlepass-native-n16384-g4-r0/result.json;../../../target/pir-posting-frontier/001-posting-singlepass-native-n16384-g4-r1/result.json;../../../target/pir-posting-frontier/001-posting-singlepass-native-n16384-g4-r2/result.json
posting,singlepass-native,16384,32,4,0,contiguous,0,16,False,shuffled,0,value,128,3,384,True,0.3800893723958334,0.42798700000000167,0.248644,3.7909084140625,4.012203453124999,223,11165,2703525,pass,../../../target/pir-posting-frontier/002-posting-singlepass-native-n16384-g4-r0/result.json;../../../target/pir-posting-frontier/002-posting-singlepass-native-n16384-g4-r1/result.json;../../../target/pir-posting-frontier/002-posting-singlepass-native-n16384-g4-r2/result.json
